Right_Answer,Answer,No
fruit,tac,329
fruit,tac,330
fruit,shut,330
fruit,tack,331
fruit,tack,332
fruit,slurp,332
fruit,tact...,333
fruit,ushhhh,333
fruit,tah,334
fruit,pff,334
fruit,slurp,334
fruit,tah,335
fruit,slurp,335
fruit,tah,336
fruit,th,336
fruit,sh,336
fruit,shoo,336
fruit,"tah,",337
fruit,slurp,337
fruit,tahlum,338
fruit,tak,339
fruit,taking,340
fruit,a,340
fruit,bite,340
fruit,taktch,341
fruit,talk,342
fruit,and,342
fruit,drink,342
fruit,tasiuahtu,343
fruit,taste,344
fruit,tastes,345
fruit,good,345
fruit,tasting,346
fruit,tasting,347
fruit,food,347
fruit,tasty,348
fruit,tasty,349
fruit,food,349
fruit,tcho,350
fruit,tcho,350
fruit,,350
fruit,ttttt,350
fruit,tearing,351
fruit,pieces,351
fruit,eating,351
fruit,thank,352
fruit,you,352
fruit,thank,353
fruit,you,353
fruit,delicious,353
fruit,"thanks,",354
fruit,eat,354
fruit,that,355
fruit,thirsty,356
fruit,tiger,357
fruit,time,358
fruit,to,358
fruit,eat,358
fruit,to,359
fruit,suck,359
fruit,try,360
fruit,it,360
fruit,warm,361
fruit,weird,362
fruit,combination,362
fruit,wierd,363
fruit,sound,363
fruit,yakyakayak,364
fruit,yummy,365
fruit,yummy,366
fruit,bite,366
fruit,yummy,367
fruit,thanks,367
fruit,NA,368
gather,"""azali""",1
gather,adult,2
gather,alali,3
gather,aley-aley,4
gather,stick,4
gather,stick,4
gather,plock,4
gather,plock,4
gather,ali,5
gather,ali,5
gather,sneak,5
gather,here,5
gather,ali,6
gather,ali,6
gather,stick,6
gather,on,6
gather,it,6
gather,ali,7
gather,"ali,",7
gather,stick,7
gather,stick,7
gather,plop,7
gather,plop,7
gather,"ali,",8
gather,"ali,",8
gather,"stick,",8
gather,"stick,",8
gather,"crop,",8
gather,crop,8
gather,(no,8
gather,idea),8
gather,aliali,9
gather,sneak,9
gather,sneak,9
gather,allahli,10
gather,allis,11
gather,allis,11
gather,pic,11
gather,pac,11
gather,pac,11
gather,amazon,12
gather,and,13
gather,then,13
gather,he,13
gather,annoyed,14
gather,annoying,15
gather,sound,15
gather,asali,16
gather,attention,17
gather,seeking,17
gather,azaleh,18
gather,azali,19
gather,beat,20
gather,badoo,21
gather,badoo,21
gather,bird,22
gather,flying,22
gather,away,22
gather,bored,23
gather,boredom,24
gather,"bread,",25
gather,"bread,",25
gather,bread,25
gather,breaking,26
gather,to,26
gather,song,26
gather,broken,27
gather,bicycle,27
gather,calling,28
gather,name,28
gather,calling,29
gather,someone,29
gather,chinese,30
gather,click,31
gather,come,32
gather,here,32
gather,come,33
gather,here?,33
gather,calling,33
gather,come,34
gather,to,34
gather,me,34
gather,confirmation,35
gather,don't,36
gather,know,36
gather,discontent,37
gather,dripping,38
gather,drunk,39
gather,man,39
gather,drunken,40
gather,man,40
gather,eli,41
gather,shick,41
gather,endearment,42
gather,excited,43
gather,fast,44
gather,talk,44
gather,female,45
gather,,45
gather,spit,45
gather,female,46
gather,ali,46
gather,ali,46
gather,found,47
gather,over,47
gather,there,47
gather,frustration,48
gather,funny,49
gather,gaining,50
gather,attention,50
gather,giving,51
gather,an,51
gather,order,51
gather,in,51
gather,french,51
gather,go,52
gather,down,52
gather,stairs,52
gather,goofy,53
gather,greeting,54
gather,guru,55
gather,guru,55
gather,guru,55
gather,happy,56
gather,"here,",57
gather,here,57
gather,horse,58
gather,horse,59
gather,running,59
gather,how,60
gather,are,60
gather,you,60
gather,hum,61
gather,humming,62
gather,hurry,63
gather,hurry,64
gather,up,64
gather,i,65
gather,apologize,65
gather,i,66
gather,love,66
gather,you,66
gather,im,67
gather,going,67
gather,to,67
gather,leave,67
gather,indian,68
gather,indifferent,69
gather,i’m,70
gather,sick,70
gather,jungle,71
gather,just,72
gather,like,72
gather,that,72
gather,let,73
gather,me,73
gather,think,73
gather,lets,74
gather,go,74
gather,light,75
gather,beat,75
gather,like,76
gather,french,76
gather,sound,76
gather,look,77
gather,there,77
gather,male,78
gather,strange,78
gather,sounds,78
gather,movement,79
gather,mumbling,80
gather,mumbling,81
gather,sound,81
gather,musical,82
gather,scale,82
gather,practice,82
gather,no,83
gather,way,83
gather,nonsense,84
gather,not,85
gather,sure,85
gather,oh,86
gather,no,86
gather,or,86
gather,oh,86
gather,my,86
gather,gosh,86
gather,otherwise,87
gather,over,88
gather,there,88
gather,parup,89
gather,peace,90
gather,placing,91
gather,thing,91
gather,playful,92
gather,please,93
gather,pointing,94
gather,an,94
gather,object,94
gather,pointing,95
gather,something,95
gather,poodoom,96
gather,poodom,96
gather,pouring,97
gather,sauce,97
gather,praising,98
gather,proverb,99
gather,rhythm,100
gather,raindrop,101
gather,read,102
gather,replying,103
gather,to,103
gather,a,103
gather,comment,103
gather,sad,104
gather,sad,105
gather,sound,105
gather,sadness,106
gather,sing,107
gather,singing,108
gather,singing,109
gather,sound,109
gather,siren,110
gather,wailing,110
gather,sleepiness,111
gather,sleeptalking,112
gather,sleepy,113
gather,slow,114
gather,something,115
gather,is,115
gather,hoping,115
gather,song,116
gather,"song,",117
gather,jazz,117
gather,spanish,118
gather,speaking,119
gather,speaking,120
gather,a,120
gather,native,120
gather,language,120
gather,strange,121
gather,dialect,121
gather,strange,122
gather,sound,122
gather,surprise,123
gather,surprised,124
gather,talk,125
gather,talking,126
gather,talk,127
gather,talking,128
gather,tip,129
gather,tired,130
gather,ugly,131
gather,underneath,132
gather,unknown,133
gather,vocalizing,134
gather,waiting,135
gather,waking,136
gather,someone,136
gather,walking,137
gather,war,138
gather,cry,138
gather,warning,139
gather,watch,140
gather,out,140
gather,water,141
gather,something(example:,141
gather,plants),141
gather,weird,142
gather,dialect,142
gather,weird,143
gather,sound,143
gather,well,144
gather,well,144
gather,well,144
gather,yes,145
gather,i,145
gather,undertand,145
gather,a,146
gather,la,146
gather,li,146
gather,adalee,147
gather,adalid,148
gather,adolii,149
gather,adoni,150
gather,adult,151
gather,talking,151
gather,child,151
gather,adults,152
gather,talking,152
gather,child,152
gather,agreed,153
gather,agrreing,154
gather,ahlahlee,155
gather,ahlee,156
gather,ahlee,156
gather,steek,156
gather,steek,156
gather,prock,156
gather,prock,156
gather,aiaisiksikpokpok,157
gather,alali,158
gather,alalii,159
gather,ale,160
gather,ale,160
gather,shi,160
gather,shi,160
gather,to,160
gather,to,160
gather,aleluia,161
gather,alert,162
gather,alerta,163
gather,alerting,164
gather,alerting,165
gather,someone,165
gather,ali,166
gather,ali,166
gather,ali,167
gather,ali,167
gather,bloc,167
gather,ali,168
gather,ali,168
gather,six,168
gather,oclcok,168
gather,ali,169
gather,ali,169
gather,snick,169
gather,snick,169
gather,block,169
gather,block,169
gather,ali,170
gather,ali,170
gather,snuksnik,170
gather,dopdop,170
gather,ali,171
gather,ali,171
gather,stick,171
gather,ali,172
gather,ali,172
gather,stick,172
gather,stick,172
gather,plok,172
gather,ali,173
gather,ali,173
gather,stick,173
gather,stick,173
gather,ploplo,173
gather,ali,174
gather,ali,174
gather,stick,174
gather,stick,174
gather,pow,174
gather,ali,175
gather,ali,175
gather,stik,175
gather,stik,175
gather,plo,175
gather,plock,175
gather,ali,176
gather,ali,176
gather,tss,176
gather,tss,176
gather,tock,176
gather,tock,176
gather,ali,177
gather,oli,177
gather,sticty,177
gather,propo,177
gather,alien,178
gather,language,178
gather,alili,179
gather,stik,179
gather,stik,179
gather,poc,179
gather,poc,179
gather,allaalee,180
gather,allyallly,181
gather,histikblokblok,181
gather,an,182
gather,alien,182
gather,word,182
gather,animal,183
gather,another,184
gather,language,184
gather,arab,185
gather,argument,186
gather,asali,187
gather,asking,188
gather,a,188
gather,question,188
gather,attention,189
gather,attracting,190
gather,attention,190
gather,aza,191
gather,lee,191
gather,azaaliee,192
gather,azale,193
gather,azalea,194
gather,azalee,195
gather,azali,196
gather,azalie,197
gather,azaly,198
gather,babbling,199
gather,baby,200
gather,badop,201
gather,badop,201
gather,badop,201
gather,bazar,202
gather,be,203
gather,careful,203
gather,beatboxing,204
gather,bedo,205
gather,bedo,205
gather,bedo,205
gather,being,206
gather,playful,206
gather,biddup,207
gather,biddup,207
gather,biddup,207
gather,bidet,208
gather,bidock,209
gather,bidock,209
gather,bidock,209
gather,bidoo,210
gather,bird,211
gather,:d,211
gather,bird,212
gather,talking,212
gather,birds,213
gather,sound,213
gather,blabber,214
gather,bored,215
gather,boredom,216
gather,bounce,217
gather,bouroup,218
gather,bouroup,218
gather,bru,219
gather,bru,219
gather,bru,219
gather,bubbles,220
gather,bubbly,221
gather,budoo,222
gather,budoo,222
gather,budukbudukbuduk,223
gather,budup,224
gather,budup,224
gather,budup,224
gather,burden,225
gather,but,226
gather,call,227
gather,call,228
gather,atention,228
gather,call,229
gather,someone,229
gather,calling,230
gather,calling,231
gather,name,231
gather,calling,232
gather,out,232
gather,calling,233
gather,someone,233
gather,calorie,234
gather,caring,235
gather,call,235
gather,celebration,236
gather,chant,237
gather,chicken,238
gather,chicken,239
gather,sounds,239
gather,child,240
gather,child,241
gather,playing,241
gather,chinese,242
gather,woman,242
gather,come,243
gather,come,244
gather,ali,244
gather,ali,244
gather,come,245
gather,closer,245
gather,come,246
gather,here,246
gather,come,247
gather,on,247
gather,come,248
gather,"on,",248
gather,let's,248
gather,go,248
gather,complain,249
gather,concern,250
gather,crazy,251
gather,dance,252
gather,rythm,252
gather,dancing,253
gather,daydream,254
gather,directing,255
gather,attention,255
gather,distracted,256
gather,singing,256
gather,do,257
gather,bado,257
gather,bado,257
gather,do,258
gather,i,258
gather,have,258
gather,to?,258
gather,do,259
gather,know,259
gather,doing,260
gather,nails,260
gather,don't,261
gather,know,261
gather,don't,262
gather,move,262
gather,dont,263
gather,know,263
gather,doop,264
gather,bedoop,264
gather,peddoop,264
gather,doreign,265
gather,language,265
gather,drawing,266
gather,attention,266
gather,drawn,267
gather,out,267
gather,sigh,267
gather,dress,268
gather,dripping,269
gather,drops,270
gather,of,270
gather,water,270
gather,drums,271
gather,drunk,272
gather,dull,273
gather,dupadupadup,274
gather,dupduppedup,275
gather,ellee,276
gather,ellee,276
gather,tock,276
gather,(gibberish),276
gather,excited,277
gather,excitement,278
gather,fall,279
gather,down,279
gather,fatigue,280
gather,feeding,281
gather,chickens,281
gather,footsteps,282
gather,french,283
gather,french,284
gather,people,284
gather,running,284
gather,friend,285
gather,frog,286
gather,"frustrated,",287
gather,give,287
gather,up,287
gather,galloping,288
gather,get,289
gather,me,289
gather,that,289
gather,gibberish,290
gather,girl,291
gather,giving,292
gather,the,292
gather,time,292
gather,glycerine,293
gather,going,294
gather,down,294
gather,good,295
gather,morning,295
gather,goodbye,296
gather,grab,297
gather,attention,297
gather,greeting,298
gather,"greeting,",299
gather,welcome,299
gather,groan,300
gather,gulping,301
gather,happiness,302
gather,happy,303
gather,happy,304
gather,jumping,304
gather,happy,305
gather,walking,305
gather,hello,306
gather,here,307
gather,hey,308
gather,listen,308
gather,hey,309
gather,you,309
gather,hopping,310
gather,horn,311
gather,hum,312
gather,humming,313
gather,hurry,314
gather,now,314
gather,hurry,315
gather,up,315
gather,i,316
gather,believe,316
gather,i,317
gather,dont,317
gather,know,317
gather,i,318
gather,love,318
gather,you,318
gather,i,319
gather,want,319
gather,imitation,320
gather,of,320
gather,arabian,320
gather,imitation,321
gather,of,321
gather,someone,321
gather,walking,321
gather,impatience,322
gather,impersonating,323
gather,improvisation,324
gather,incite,325
gather,indian,326
gather,english,326
gather,invitation,327
gather,is,328
gather,not,328
gather,here,328
gather,its,329
gather,right,329
gather,there,329
gather,jump,330
gather,jumping,331
gather,along,331
gather,just,332
gather,go,332
gather,along,332
gather,kid,333
gather,kudulee,334
gather,laugh,335
gather,lazy,336
gather,leak,337
gather,let's,338
gather,go,338
gather,look,339
gather,in,339
gather,there,339
gather,look,340
gather,out,340
gather,loud,341
gather,excessive,341
gather,noise,341
gather,making,342
gather,sounds,342
gather,man,343
gather,meander,344
gather,mimic,345
gather,mouth,346
gather,sounds,346
gather,moving,347
gather,on,347
gather,mumble,348
gather,mumble,349
gather,after,349
gather,sleep,349
gather,mumbling,350
gather,muppet,351
gather,music,352
gather,name,353
gather,natalie,354
gather,nervous,355
gather,no,356
gather,clue,356
gather,no,357
gather,idea,357
gather,not,358
gather,interested,358
gather,oh,359
gather,my,359
gather,god,359
gather,okay,360
gather,otherly,361
gather,over,362
gather,there,362
gather,pad,363
gather,dup,363
gather,padup,363
gather,padup,363
gather,padooh,364
gather,padooh,364
gather,padooh,364
gather,padu?,365
gather,paru,366
gather,paru,366
gather,paru,366
gather,parup,367
gather,parup,367
gather,parup,367
gather,passing,368
gather,time,368
gather,perhaps,369
gather,permission,370
gather,phrase,371
gather,pink,372
gather,panther,372
gather,playing,373
gather,a,373
gather,beat,373
gather,please,374
gather,please,375
gather,leave,375
gather,positive,376
gather,conversation,376
gather,pour,377
gather,pozoli,378
gather,primitive,379
gather,alien,379
gather,comunication,379
gather,pruprurp,380
gather,pulse,381
gather,question,382
gather,rain,383
gather,rain,384
gather,drop,384
gather,rain,385
gather,drops,385
gather,random,386
gather,noise,386
gather,relieved,387
gather,repetition,388
gather,resignation,389
gather,rhyme,390
gather,rhythmic,391
gather,badoop,391
gather,roaming,392
gather,happily,392
gather,run,393
gather,rythm,394
gather,saying,395
gather,-,395
gather,run,395
gather,sesame,396
gather,street,396
gather,set,397
gather,a,397
gather,date,397
gather,shouting,398
gather,showing,399
gather,someting,399
gather,signing,400
gather,at,400
gather,something,400
gather,simple,401
gather,vocalism,401
gather,sing,402
gather,singing,403
gather,singing,404
gather,ritms,404
gather,skipping,405
gather,sleep,406
gather,sleep,407
gather,talk,407
gather,sleep,408
gather,talking,408
gather,sleepiness,409
gather,sleeping,410
gather,sleepy,411
gather,sleepy,412
gather,mumbling,412
gather,slowly,413
gather,slur,414
gather,slurring,415
gather,sneaking,416
gather,sorry,417
gather,sound,418
gather,sound,419
gather,effects,419
gather,spaced,420
gather,jazz,420
gather,beat,420
gather,speak,421
gather,speaking,422
gather,speaking,423
gather,other,423
gather,language,423
gather,step,424
gather,lightly,424
gather,steps,425
gather,surprise,426
gather,take,427
gather,care,427
gather,taking,428
gather,a,428
gather,stroll,428
gather,talk,429
gather,talking,430
gather,talking,431
gather,fish,431
gather,talking,432
gather,to,432
gather,someone,432
gather,teach,433
gather,that,434
gather,was,434
gather,me,434
gather,there,435
gather,there!,436
gather,go,436
gather,this,437
gather,one,437
gather,tic,438
gather,toc,438
gather,tired,439
gather,tiredness,440
gather,to,441
gather,incite,441
gather,to,442
gather,ro,442
gather,to,443
gather,rush,443
gather,tu...peru...peru,444
gather,tuprupbru,445
gather,turu,446
gather,turu,446
gather,duru,446
gather,uh,447
gather,uh,447
gather,lee,447
gather,unsure,448
gather,upset,449
gather,vocal,450
gather,stimming,450
gather,waiting,451
gather,walk,452
gather,walk,453
gather,slow,453
gather,walking,454
gather,walking,455
gather,downstairs,455
gather,walking,456
gather,sound,456
gather,warning,457
gather,of,457
gather,danger,457
gather,water,458
gather,water,459
gather,dripping,459
gather,water,460
gather,drops,460
gather,welcome,461
gather,whisper,462
gather,woman,463
gather,word,464
gather,noises,464
gather,NA,465
good,"""ta-dah""",1
good,aaaaa,2
good,acheivement,3
good,achievement,4
good,acknowledge,5
good,agree,6
good,agreeance,7
good,agreeing,8
good,ahhh,9
good,angelical,10
good,choir,10
good,appreciation,11
good,approvation,12
good,arousal,13
good,"awe,",14
good,light,14
good,crying,15
good,clerical,16
good,sound,16
good,contemplating,17
good,delicious,18
good,delight,19
good,drowsy,20
good,"enjoyment,",21
good,pleasantness,21
good,excited,22
good,humming,22
good,exclamation,23
good,or,23
good,seeking,23
good,attention,23
good,figured,24
good,something,24
good,out/achieved,24
good,something,24
good,find,25
good,finding,26
good,something,26
good,out,26
good,get,27
good,in,27
good,tune,27
good,good,28
good,taste,28
good,great,29
good,hehee,30
good,ha,31
good,haaa,31
good,happiness,32
good,happy,33
good,"happy,",34
good,"trumpet,",34
good,success,34
good,happyness,35
good,here,36
good,you,36
good,go,36
good,hmm,37
good,hmmm,38
good,holy,39
good,huh,40
good,huuuh,40
good,humming,41
good,hunh,42
good,hunhh,42
good,i,43
good,agree,43
good,i,44
good,am,44
good,happy,44
good,i,45
good,did,45
good,something!,45
good,i,46
good,finally,46
good,understand,46
good,i,47
good,get,47
good,it.,47
good,i,48
good,got,48
good,it,48
good,i,49
good,have,49
good,an,49
good,idea!,49
good,i,50
good,see,50
good,i,51
good,understand,51
good,i,52
good,won,52
good,i'm,53
good,here,53
good,i'm,54
good,sure,54
good,inarticulate,55
good,,55
good,high,55
good,sounds,55
good,ingenuity,56
good,interesting,57
good,joking,58
good,around,58
good,light,59
good,like,60
good,likes,61
good,it,61
good,listening,62
good,unpleasant,62
good,comment,62
good,look,63
good,what,63
good,i,63
good,have,63
good,lying,64
good,mmm,65
good,majestic,66
good,man,67
good,singing,67
good,manly,68
good,wail,68
good,miracle,69
good,mmm,70
good,mmmmm,71
good,satisfaction,71
good,moaning,72
good,music,73
good,not,74
good,convinced,74
good,ooooooh~,75
good,opera,76
good,opera,77
good,wannabe,77
good,playful,78
good,pleasure,79
good,realization,80
good,sing,81
good,sound,82
good,satisfied,83
good,serious,84
good,sigh,85
good,sing,86
good,singer,87
good,singing,88
good,singing,89
good,",",89
good,devine,89
good,singing,90
good,opera,90
good,"singing,",91
good,music,91
good,snoring,92
good,strech,93
good,suggestion,94
good,surprise,95
good,ta,96
good,da,96
good,ta-da,97
good,ta-da!,98
good,here,98
good,it,98
good,is,98
good,taadaa,99
good,tasty,100
good,testing,101
good,her,101
good,voice,101
good,that’s,102
good,right,102
good,thinking,103
good,tone,104
good,triumphant,105
good,ummm,106
good,it's,106
good,seems,106
good,ok,106
good,understood,107
good,vocalizing,108
good,what,109
good,women’s,110
good,sigh,110
good,yeah,111
good,yes,112
good,"yum,",113
good,delicious,113
good,aaahhhh...,114
good,calling,114
good,aaahhhhhh,115
good,achievement,116
good,acomplishment,117
good,acomplisment,118
good,acute,119
good,admiration,120
good,admire,121
good,adults,122
good,singing,122
good,affirmation,123
good,agree,124
good,agreeing,125
good,agreement,126
good,ah,127
good,ah,127
good,ah...aahhmmm!,128
good,amazement,129
good,amazing,130
good,ammjajaja,131
good,angel,132
good,angelic,133
good,singing,133
good,angelic,134
good,voice,134
good,announcement,135
good,annoying,136
good,anthem,137
good,approving,138
good,arriving,139
good,artistic,140
good,expression,140
good,astonishment,141
good,award,142
good,aware,143
good,awe,144
good,baaaaaaaah,145
good,beach,146
good,birthday,147
good,calm,148
good,down,148
good,captain,149
good,of,149
good,the,149
good,caribean,149
good,cheering,150
good,up,150
good,chilling,151
good,chocolate,152
good,choir,153
good,clearing,154
good,throat,154
good,concern,155
good,congratulations,156
good,consent,157
good,correct,158
good,cozy,159
good,feelings,159
good,dada!,160
good,deep,161
good,sigh,161
good,delight,162
good,disbelief,163
good,discovery,164
good,"discovery,",165
good,comprehension,165
good,dismissive,166
good,divine,167
good,dont,168
good,know,168
good,doorbell,169
good,eating,170
good,end,171
good,result,171
good,enjoy,172
good,shower,172
good,"enjoy,",173
good,relish,173
good,enjoying,174
good,enlightened,175
good,epiphany,176
good,eureka,177
good,excited,178
good,exited,179
good,fanfare,180
good,female,181
good,singing,181
good,find,182
good,solution,182
good,flowing,183
good,water,183
good,food,184
good,found,185
good,it!,185
good,get,186
good,an,186
good,idea,186
good,gift,187
good,glory,188
good,good,189
good,mood,189
good,got,190
good,it,190
good,grand,191
good,introduction,191
good,ha,192
good,haaah!,192
good,ha,193
good,haa,193
good,ha,194
good,hhhaaa,194
good,haaaa,195
good,haahaaa,196
good,happiness,197
good,happy,198
good,happy,199
good,and,199
good,amused,199
good,happy,200
good,man,200
good,happy,201
good,work,201
good,traveling,201
good,harmonize,202
good,harmony,203
good,he,204
good,haaaa,204
good,hello,205
